Date,0,1,2,3,4,5,6,7,8,9,10
2012-02-17,16512.00547734026,604.4210151124367,3425.8298043707914,5885.400077697138,6811.018858041489,1358.0606929311155,12516.799738013166,3928.2369854533817,38238.379913916986,9371.120951117202,921.4200383627178
2012-02-18,16512.00547734026,604.4210151124367,3425.8298043707914,5885.400077697138,6811.018858041489,1358.0606929311155,12516.799738013166,3928.2369854533817,38238.379913916986,9371.120951117202,921.4200383627178
2012-02-19,16512.00547734026,604.4210151124367,3425.8298043707914,5885.400077697138,6811.018858041489,1358.0606929311155,12516.799738013166,3928.2369854533817,38238.379913916986,9371.120951117202,921.4200383627178
2012-02-20,16665.00015428724,615.9901665418406,3463.55916587343,5905.101988311948,6892.037233111798,1358.0606929311155,12516.799738013166,3976.8129056099942,37915.33778111972,9534.032074672627,925.9099650949652
2012-02-21,16778.9935654276,614.538758348009,3476.1199713950696,5945.298392240794,6936.912015914132,1361.2204962507763,12538.597928483334,3980.1627921808536,38309.03315611673,9458.67888930222,928.1097584646917
2012-02-22,16722.995043619205,614.0442537123591,3472.760188099758,5928.200565559581,6914.680229450203,1362.1096635163442,12639.195265879342,4002.68233855754,37865.96626851666,9459.738320664866,931.0202240747104
2012-02-23,16535.998323884607,608.9547726441593,3437.769022487981,5916.598588498576,6838.939809554988,1357.5297949974886,12695.895103462843,3994.657011213909,37915.679020695345,9549.76666316652,925.9701511987229
2012-02-24,16402.007256306166,599.4628474579589,3464.958726468646,5937.901101511437,6871.247806870023,1363.4601832648975,12742.001240096952,3958.5417837259433,38034.54101801604,9594.852157139941,932.3404148665005
2012-02-25,16402.007256306166,599.4628474579589,3464.958726468646,5937.901101511437,6871.247806870023,1363.4601832648975,12742.001240096952,3958.5417837259433,38034.54101801604,9594.852157139941,932.3404148665005
2012-02-26,16402.007256306166,599.4628474579589,3464.958726468646,5937.901101511437,6871.247806870023,1363.4601832648975,12742.001240096952,3958.5417837259433,38034.54101801604,9594.852157139941,932.3404148665005
2012-02-27,16382.991958893592,595.7201441537327,3452.0101758091455,5935.0990735221485,6817.458313025601,1365.1997037071924,12703.29896832507,3894.197875007604,37940.787510200105,9726.2043360332,937.7196277427531
2012-02-28,16371.003996909067,592.3561152155706,3455.3395181037818,5915.598767824337,6867.229302430161,1367.5594406418388,12695.196848434345,3861.194999847853,37786.115525836125,9567.124795840913,929.9696953767675
2012-02-29,16402.007256306166,601.2278615288299,3464.8790333344095,5927.898235040226,6914.659485440622,1372.200589693759,12757.096704316577,3903.8284326012413,38017.391307567304,9771.624446022559,918.3898741766482
2012-03-01,16326.992520175838,603.987196583075,3444.530879966389,5871.497552729158,6831.967647356458,1365.9002308250365,12643.00023627367,3985.0295240804726,37816.243064139475,9771.341073022539,917.9399733730002
2012-03-02,16888.006932049906,606.889055966982,3504.720314021784,5931.301825364114,6944.449594527792,1374.0900373470429,12713.897938820994,3962.914427110203,38046.752065451066,9797.053929256977,920.3398463142099
2012-03-03,16888.006932049906,606.889055966982,3504.720314021784,5931.301825364114,6944.449594527792,1374.0900373470429,12713.897938820994,3962.914427110203,38046.752065451066,9797.053929256977,920.3398463142099
2012-03-04,16888.006932049906,606.889055966982,3504.720314021784,5931.301825364114,6944.449594527792,1374.0900373470429,12713.897938820994,3962.914427110203,38046.752065451066,9797.053929256977,920.3398463142099
2012-03-05,16856.00075036129,606.0878848141026,3485.511206156864,5911.098709651337,6876.89141770471,1369.590405454918,12630.401446578378,4004.760269867786,38328.72906057282,9756.977996936548,938.1604595551531
2012-03-06,16706.998792789334,597.1647270265619,3475.428292345109,5874.798261766148,6835.972353662158,1363.630626440283,12406.601636944732,3984.356110995913,38155.225507257324,9704.606998129286,937.4796022426257
2012-03-07,16187.00437155958,592.8657605907559,3364.1311275992784,5765.798895815424,6638.478004455686,1343.3906058613102,12311.203740763094,3965.982910226564,37488.96867440973,9509.095113873116,936.8301539381004
2012-03-08,16572.00326141479,599.0451674316789,3415.598456034894,5791.398045174674,6723.331032070195,1352.6501213311137,12430.594360815585,3943.0586175562225,37561.617619250675,9674.936939542527,956.350043192073
2012-03-09,16703.99180364377,599.2782413317444,3484.59115265084,5859.701835719341,6848.52103057815,1365.9698935131921,12476.098838660813,3968.299720688944,37815.48674684135,9911.074031415612,962.6799406371066
2012-03-10,16703.99180364377,599.2782413317444,3484.59115265084,5859.701835719341,6848.52103057815,1365.9698935131921,12476.098838660813,3968.299720688944,37815.48674684135,9911.074031415612,962.6799406371066
2012-03-11,16703.99180364377,599.2782413317444,3484.59115265084,5859.701835719341,6848.52103057815,1365.9698935131921,12476.098838660813,3968.299720688944,37815.48674684135,9911.074031415612,962.6799406371066
2012-03-12,16419.993711035808,591.4629239200317,3473.3714476821347,5887.501540613684,6868.966931244445,1370.7797260173045,12493.002917967497,3984.1768190050175,37690.37365066822,10015.918937435797,954.9299624092295
2012-03-13,16581.999192851865,595.4479622461574,3508.5916618392534,5892.802677153861,6957.253059051597,1371.9206893242697,12423.995467371247,3987.975549321018,37589.385913792445,9921.24801173125,963.2500158875888
2012-03-14,16899.004603916484,598.7912261200505,3565.6512678762815,5955.902359304327,7028.917570163892,1395.9493494009355,12519.00288863862,4009.091756466216,38023.62667102757,10064.12098067277,962.8397587717907
2012-03-15,16866.99444640599,609.6091414031029,3559.1000608757977,5945.399463172561,7093.967117019893,1394.1706481434596,12376.601584098786,4054.683857966133,37971.456054931856,10115.397025568986,956.3299600520394
2012-03-16,17027.99443272963,612.9687770662936,3581.449909296071,5940.698511668622,7145.7782017255095,1402.5495969278488,12467.094346312177,4040.517270453125,38137.75441516049,10110.573131777923,937.5199147322351
2012-03-17,17027.99443272963,612.9687770662936,3581.449909296071,5940.698511668622,7145.7782017255095,1402.5495969278488,12467.094346312177,4040.517270453125,38137.75441516049,10110.573131777923,937.5199147322351
2012-03-18,17027.99443272963,612.9687770662936,3581.449909296071,5940.698511668622,7145.7782017255095,1402.5495969278488,12467.094346312177,4040.517270453125,38137.75441516049,10110.573131777923,937.5199147322351
2012-03-19,17068.006070954,624.2431775092253,3581.4785610099557,5965.600499740814,7143.927684823548,1404.1704775906917,12494.602124688045,4028.9013503717956,38137.75441516049,10150.85279345362,937.6802443454454
2012-03-20,17084.99718867386,624.4760636450004,3563.979369522455,5961.098171206391,7121.922628168021,1409.5897731326713,12422.09474147399,4025.18036488409,38256.01187091111,10150.85279345362,937.5199147322351
2012-03-21,16986.004172782046,623.5799595743166,3546.760745987468,5891.400356999408,7088.762055647203,1405.5205340178695,12427.201271732816,4022.259144470502,38066.84605488798,10100.871639033,960.8804504162232
2012-03-22,16732.998385356368,623.4521387846828,3514.610544656699,5892.001310483929,7053.420814224069,1402.8904578928325,12354.800858492332,4036.4141896243586,38446.002371625946,10055.157842549985,965.3396419641502
2012-03-23,16495.99659758914,619.4927512300414,3473.340187479775,5845.7021791926245,6986.898280134474,1392.7799599054708,12376.898626101292,4036.4141896243586,38330.568883723114,10014.867321158192,977.1302896409369
2012-03-24,16495.99659758914,619.4927512300414,3473.340187479775,5845.7021791926245,6986.898280134474,1392.7799599054708,12376.898626101292,4036.4141896243586,38330.568883723114,10014.867321158192,977.1302896409369
2012-03-25,16495.99659758914,619.4927512300414,3473.340187479775,5845.7021791926245,6986.898280134474,1392.7799599054708,12376.898626101292,4036.4141896243586,38330.568883723114,10014.867321158192,977.1302896409369
2012-03-26,16546.998419896532,611.3966926670985,3495.759704491777,5854.898849707449,7022.643548541328,1397.109865437918,12535.601561658517,4041.7376909430186,38335.475510557655,10040.096452276268,972.2101647819784
2012-03-27,16716.00629244173,628.6451826488708,3515.7283685344764,5902.699100823484,7106.769077230942,1416.55054265493,12595.400668604218,4032.335437035497,38864.71311267508,10152.90347282954,959.7002537220822
2012-03-28,16455.00557203516,621.5988817093889,3456.068671665098,5869.601365270388,7056.052230916477,1412.520533632656,12470.99715760068,4079.293130255825,38963.710814518185,10153.512665313496,954.5795674144398
2012-03-29,16397.005406913788,617.5728269941472,3426.0798990748576,5809.001638181608,6980.089374192379,1405.3898266861916,12379.597084123023,4090.395730582644,38907.254374647746,10134.776435655167,953.4700366947101
2012-03-30,16008.994507663732,619.2518154148671,3407.3086280069983,5742.000799969705,6924.8176598410055,1403.3099848558982,12391.598727554685,4105.258533296685,39117.72624938134,10089.100886384267,946.1101500892382
2012-03-31,16008.994507663732,619.2518154148671,3407.3086280069983,5742.000799969705,6924.8176598410055,1403.3099848558982,12391.598727554685,4105.258533296685,39117.72624938134,10089.100886384267,946.1101500892382
2012-04-01,16008.994507663732,619.2518154148671,3407.3086280069983,5742.000799969705,6924.8176598410055,1403.3099848558982,12391.598727554685,4105.258533296685,39117.72624938134,10089.100886384267,946.1101500892382
2012-04-02,15977.999120539142,625.9828659258286,3439.1684792502638,5768.497921221346,6973.9914412642,1408.4695945929986,12381.503688878778,4121.819619248323,39523.313817348244,10161.720018871394,938.8399336678194
2012-04-03,15884.00647668419,632.4448353752213,3464.321232714197,5874.89813418552,7053.907517051303,1418.980592242621,12465.299213978953,4166.609856127787,39911.34905891299,10082.212383170494,943.4402171971643
2012-04-04,15579.995023363364,629.4182625386311,3392.1017720019277,5838.300364571319,6940.610375543905,1413.0898941261441,12191.094437153088,4215.080631883673,39914.222779497904,10045.881213684133,954.380081131893
2012-04-05,15265.001447595603,625.6636960594402,3326.3104641511204,5703.800579701165,6817.846919224614,1398.79020117564,12147.904928111831,4132.959436822062,39914.222779497904,9737.503016882421,956.8398197862958
2012-04-06,15265.001447595603,618.18205410117,3326.3104641511204,5703.800579701165,6817.846919224614,1398.79020117564,12147.904928111831,4132.959436822062,39914.222779497904,9710.247013060887,956.8398197862958
2012-04-07,15265.001447595603,618.18205410117,3326.3104641511204,5703.800579701165,6817.846919224614,1398.79020117564,12147.904928111831,4132.959436822062,39914.222779497904,9710.247013060887,956.8398197862958
2012-04-08,15265.001447595603,618.18205410117,3326.3104641511204,5703.800579701165,6817.846919224614,1398.79020117564,12147.904928111831,4132.959436822062,39914.222779497904,9710.247013060887,956.8398197862958
2012-04-09,15265.001447595603,608.6692398184708,3326.3104641511204,5703.800579701165,6817.846919224614,1397.44940438753,12047.00065937024,4165.743291403565,39382.033943159,9565.307214805369,956.8398197862958
2012-04-10,14980.999842439096,610.0488280820553,3274.848868560112,5723.701554549265,6694.717087829014,1382.179665696865,12011.994845613215,4156.376749252831,39431.88373944567,9583.36440679208,956.1702662835122
2012-04-11,14479.005751328947,598.2358056171844,3214.6314642246844,5595.600819183164,6628.660323884774,1358.9804113097728,11970.696691606367,4149.619822532219,39047.924341957725,9398.599802668967,953.5997174377907
2012-04-12,14743.004823175888,608.8987513820939,3248.2185935929188,5634.698949861801,6710.367516994332,1368.7702664582018,12035.705870835716,4130.191281435001,39175.741698512305,9486.186814973133,956.4399443214198
2012-04-13,14799.993195668914,609.684737623506,3264.7386742737335,5710.500773826129,6732.0703140155965,1387.6098310481782,12180.60242230325,4139.809287760637,39354.35810249469,9613.186224207058,953.0000918175496
2012-04-14,14799.993195668914,609.684737623506,3264.7386742737335,5710.500773826129,6732.0703140155965,1387.6098310481782,12180.60242230325,4139.809287760637,39354.35810249469,9613.186224207058,953.0000918175496
2012-04-15,14799.993195668914,609.684737623506,3264.7386742737335,5710.500773826129,6732.0703140155965,1387.6098310481782,12180.60242230325,4139.809287760637,39354.35810249469,9613.186224207058,953.0000918175496
2012-04-16,14270.004131581116,602.0569246152919,3183.189625609296,5651.797979627944,6556.301977207957,1370.2698907944564,12076.20178166221,4159.366258735416,39140.9690812111,9522.70284709633,953.0401186619644
2012-04-17,14357.001333367773,603.9509584384356,3204.73922182778,5666.302116961948,6625.711226263526,1369.569861752914,12066.001701297586,4147.031267476129,39055.031710938936,9476.146260548005,948.3996640850778
2012-04-18,14904.999908898068,611.0470737594329,3277.069968960944,5766.9983067201665,6780.492375142179,1390.779972438241,12110.498499674073,4158.09368737359,39354.90906736488,9594.295671853064,947.6099761155971
2012-04-19,14677.999220524724,602.834079204984,3252.938432764812,5745.29765453562,6775.46311588576,1385.0797525054152,12148.196481328729,4166.418196482606,39330.12328299434,9578.679287202258,959.7098507726042
2012-04-20,14273.001147124354,599.4190882673241,3177.938515521586,5744.602515576176,6689.711311840923,1376.9593808497518,12197.898966136047,4163.894111930404,39396.45040563388,9574.992205485461,976.7004468858356
2012-04-21,14273.001147124354,599.4190882673241,3177.938515521586,5744.602515576176,6689.711311840923,1376.9593808497518,12197.898966136047,4163.894111930404,39396.45040563388,9574.992205485461,976.7004468858356
2012-04-22,14273.001147124354,599.4190882673241,3177.938515521586,5744.602515576176,6689.711311840923,1376.9593808497518,12197.898966136047,4163.894111930404,39396.45040563388,9574.992205485461,976.7004468858356
2012-04-23,14212.995483976136,599.4190882673241,3157.8509622893043,5772.202485924804,6666.791575383367,1378.530009632228,12025.09505831382,4181.456877158918,39335.826564348274,9599.199609790809,1001.409713731413
2012-04-24,13951.997960932646,595.7159741273192,3114.7089753404684,5665.5995390601765,6566.110979065815,1366.9701495242805,11997.39713708649,4155.707626462031,38967.64634805158,9466.078469052243,996.9404111288769
2012-04-25,14247.005168567035,601.1412909500012,3177.2203825691595,5709.5015236276495,6622.962126582276,1372.110027443426,12057.498167945885,4169.994517317433,38850.76318482945,9578.420666352908,999.2200253563466
2012-04-26,14633.006861526128,600.4401682481297,3240.539152386008,5718.901382898579,6702.608111458871,1390.6395107544593,12084.597659129939,4163.823326332181,39065.53892762645,9613.157384691649,1003.0704251464966
2012-04-27,14345.003895880674,605.5747457207484,3195.4110094709886,5748.699877705806,6662.31299641577,1400.1896910051055,12158.004032703877,4180.67083715609,39205.64419578026,9564.398553782046,1009.0100695134531
2012-04-28,14345.003895880674,605.5747457207484,3195.4110094709886,5748.699877705806,6662.31299641577,1400.1896910051055,12158.004032703877,4180.67083715609,39205.64419578026,9564.398553782046,1009.0100695134531
2012-04-29,14345.003895880674,605.5747457207484,3195.4110094709886,5748.699877705806,6662.31299641577,1400.1896910051055,12158.004032703877,4180.67083715609,39205.64419578026,9564.398553782046,1009.0100695134531
2012-04-30,14868.00696689154,607.9471780592407,3270.780760269578,5777.099389626586,6844.098314683438,1403.2594666057764,12203.804178181696,4164.068999155713,39315.18067542205,9564.398553782046,1008.5198097624393
2012-05-01,14868.00696689154,607.9471780592407,3270.780760269578,5737.7991933597505,6844.098314683438,1397.8603149133078,12325.702558446379,4181.088925143855,39315.18067542205,9471.655631583659,1008.5198097624393
2012-05-02,14769.004897012643,599.7170735974139,3265.120671044997,5812.197467855209,6861.298578754428,1405.4994513679792,12272.20219996019,4196.432338181696,39459.41680221685,9397.866740474154,1009.1402402082499
2012-05-03,14324.003851461654,591.3889956751534,3242.4483921626866,5758.10093187553,6749.272498107804,1402.3195976544089,12223.504798600086,4218.567945371608,39603.94446563072,9397.866740474154,1021.7600924422918
2012-05-04,14106.994257401157,594.4621219669513,3210.901442791138,5766.600397565027,6682.958114354778,1391.5103236241828,11935.697755140698,4224.182373506046,39580.782933527036,9397.866740474154,1031.610033382975
2012-05-05,14106.994257401157,594.4621219669513,3210.901442791138,5766.600397565027,6682.958114354778,1391.5103236241828,11935.697755140698,4224.182373506046,39580.782933527036,9397.866740474154,1031.610033382975
2012-05-06,14106.994257401157,594.4621219669513,3210.901442791138,5766.600397565027,6682.958114354778,1391.5103236241828,11935.697755140698,4224.182373506046,39580.782933527036,9397.866740474154,1031.610033382975
2012-05-07,13616.996035757233,582.4882420999535,3112.4703044858124,5766.600397565027,6515.941553553992,1368.7894293760726,11805.3016272743,4216.412807836063,39406.576594547645,9198.171561777383,1044.5902685494332
2012-05-08,14224.000600911577,589.4199985023313,3190.181210612056,5655.099593625498,6548.7403686135685,1369.160421578606,11786.899713960052,4159.12918161543,40047.19850050203,9190.503484727446,1035.389537886896
2012-05-09,14019.997748548272,589.1777966588347,3138.0096233413924,5554.601709259734,6483.268108874263,1363.1997872385073,11588.20442699462,4180.173366926535,39209.56495623465,9112.71527335489,1038.9096201790799
2012-05-10,13904.002120288236,584.3271416222284,3136.158743726796,5530.099018210894,6531.147929461048,1354.5803763488661,11759.70339945758,4128.6097210623575,39122.811884352814,9013.259050353809,1029.1000896942546
2012-05-11,13877.998175605257,584.466228032561,3107.599990440196,5544.002545418747,6465.192070206559,1358.1095839960944,11681.30523838037,4133.360353331572,39170.88420771236,9019.399170240611,1027.7497679566989
2012-05-12,13877.998175605257,584.466228032561,3107.599990440196,5544.002545418747,6465.192070206559,1358.1095839960944,11681.30523838037,4133.360353331572,39170.88420771236,9019.399170240611,1027.7497679566989
2012-05-13,13877.998175605257,584.466228032561,3107.599990440196,5544.002545418747,6465.192070206559,1358.1095839960944,11681.30523838037,4133.360353331572,39170.88420771236,9019.399170240611,1027.7497679566989
2012-05-14,13866.99728548143,586.7800219895428,3093.359511977231,5575.498447750816,6499.789040179225,1351.93070284885,11571.702995748275,4114.567482279573,38818.60806696835,8986.223847371924,1033.090423356774
2012-05-15,13740.00596623438,580.122912968482,3079.8309866571553,5465.500613590458,6501.927822583862,1338.359648286472,11494.7995611648,4028.6958816424203,38353.15223894084,8910.850763272734,1029.5797620910396
2012-05-16,13197.002507208144,569.6858109514269,3017.418670503977,5437.599640942082,6344.921448444081,1330.780644793489,11348.19523348004,4007.1478184074167,37920.41877680154,8865.77821707988,1022.2097658038515
2012-05-17,13314.993365829101,579.3431721437911,3054.5788312788723,5405.298742209426,6401.150379550458,1324.820158799029,11370.300322680345,4007.1478184074167,37508.955620761175,8789.472697746403,1023.9899591153884
2012-05-18,12918.995155888784,566.9737463941892,2980.859617051269,5338.398603531342,6254.822217280739,1305.050478693642,11415.1990911633,4007.1478184074167,37261.05655374275,8727.576462144045,1023.8701592985983
2012-05-19,12918.995155888784,566.9737463941892,2980.859617051269,5338.398603531342,6254.822217280739,1305.050478693642,11415.1990911633,4007.1478184074167,37261.05655374275,8727.576462144045,1023.8701592985983
2012-05-20,12918.995155888784,566.9737463941892,2980.859617051269,5338.398603531342,6254.822217280739,1305.050478693642,11415.1990911633,4007.1478184074167,37261.05655374275,8727.576462144045,1023.8701592985983
2012-05-21,12841.995783278704,572.401117507745,2997.1886151869294,5267.5993160755925,6269.312634838781,1295.730619521724,11415.1990911633,3957.9995006488098,36876.13968955849,8617.919696335235,1016.300142135947
2012-05-22,13146.002513206238,570.3350527631229,3051.6112231460647,5304.501082652137,6381.828921051733,1316.0893437916504,11444.596772437979,3965.1699670594917,37521.37314005775,8721.591397802797,1014.4095519569763
2012-05-23,13272.997668913622,564.7148988580265,3050.1986541846973,5403.299151621877,6352.431932092772,1316.019592904845,11363.696096906227,4001.617766649825,37480.68452776454,8715.139807551235,1016.9497654593187
2012-05-24,13092.999800623018,559.5981853369165,3028.8400396223733,5266.398440336564,6338.116998969891,1318.7202002470501,11601.004869226037,3977.9106574547336,37422.74673523743,8537.990887244576,1017.4298790465089
2012-05-25,13126.994003543045,541.2758294361308,3044.658430620536,5350.102507570244,6334.150579347403,1320.8107082895115,11569.296331826878,3968.339403884572,37546.52088361493,8616.851140544723,1012.6399382016251
2012-05-26,13126.994003543045,541.2758294361308,3044.658430620536,5350.102507570244,6334.150579347403,1320.8107082895115,11569.296331826878,3968.339403884572,37546.52088361493,8616.851140544723,1012.6399382016251
2012-05-27,13126.994003543045,541.2758294361308,3044.658430620536,5350.102507570244,6334.150579347403,1320.8107082895115,11569.296331826878,3968.339403884572,37546.52088361493,8616.851140544723,1012.6399382016251
2012-05-28,13259.002040365112,550.915257673984,3068.340068335252,5350.102507570244,6425.096955501565,1320.8107082895115,11622.103056972359,3877.054520033147,37486.2320795834,8604.99390210643,1013.4199712282157
2012-05-29,13151.998457323618,549.4682541899479,3058.959180514735,5356.301514806481,6396.651952216096,1318.8995583903616,11611.49691931992,3909.5321848387953,37640.203493707835,8565.561790279342,1013.4199712282157
2012-05-30,13012.998220124175,551.6997681324639,3051.251154266219,5391.101484095242,6360.790874883818,1331.2504932844815,11498.294511436918,3911.9842301545705,38126.31480486331,8637.953756412444,1010.3701218667077
2012-05-31,12938.996308297403,551.9657515175498,3028.93090618655,5297.297161853723,6297.682578338569,1313.0894520873874,11459.19793958889,3879.059475456324,38070.957496275776,8499.6817448917,1010.5701949574188
2012-06-01,12918.995155888784,551.251969751487,3028.300954075358,5320.9013783266755,6259.75921940139,1309.8697712578219,11413.098887755175,3820.379338719183,37870.2453644694,8465.471559622447,999.6797723017014
2012-06-02,12918.995155888784,551.251969751487,3028.300954075358,5320.9013783266755,6259.75921940139,1309.8697712578219,11413.098887755175,3820.379338719183,37870.2453644694,8465.471559622447,999.6797723017014
2012-06-03,12918.995155888784,551.251969751487,3028.300954075358,5320.9013783266755,6259.75921940139,1309.8697712578219,11413.098887755175,3820.379338719183,37870.2453644694,8465.471559622447,999.6797723017014
2012-06-04,12643.999072745873,551.9171806685652,2928.911115490257,5320.9013783266755,5976.461802409828,1278.2906055854276,11347.09451192825,3730.046578151596,37182.369881305145,8278.648422023138,995.2201808852259
2012-06-05,12999.003764406709,559.5019427261402,2972.3108701078204,5320.9013783266755,5999.857512430767,1277.820281187568,11331.400995542102,3696.9705759283615,37057.57265544985,8331.018528373641,987.6802383809567
2012-06-06,13085.996919167517,560.5469480380011,3006.380071665029,5260.198275587867,6028.358316497895,1285.610523420472,11607.096995825681,3735.496423574781,37089.34460755247,8428.364308813438,978.9895810180727
2012-06-07,13433.004767869399,565.7000552411113,3071.409943085138,5384.097605673279,6117.758192597746,1316.149885293909,11716.29632543296,3876.7908892893292,37277.34319382846,8639.249546657742,972.2898892841513
2012-06-08,13398.003737128596,564.4907515393668,3043.8090894070046,5447.799256724208,6082.627279726353,1314.9895528768968,11515.30155583467,3823.8804094390407,37249.470166931074,8609.779609019233,962.3796313463132
2012-06-09,13398.003737128596,564.4907515393668,3043.8090894070046,5447.799256724208,6082.627279726353,1314.9895528768968,11515.30155583467,3823.8804094390407,37249.470166931074,8609.779609019233,962.3796313463132
2012-06-10,13398.003737128596,564.4907515393668,3043.8090894070046,5447.799256724208,6082.627279726353,1314.9895528768968,11515.30155583467,3823.8804094390407,37249.470166931074,8609.779609019233,962.3796313463132
2012-06-11,13727.000339720473,582.4311610492451,3110.961122394379,5435.098920317087,6255.647908307822,1325.7200171541924,11592.504448441707,3855.835523011408,37326.09653475081,8612.139011855541,953.2402781028891
2012-06-12,13038.99810382348,575.4647642715257,3044.1013091059062,5432.398347301666,6141.921990948677,1309.399612408503,11432.89493644941,3840.7963235237394,37097.319673932034,8478.78126748073,963.22978784965
2012-06-13,13001.00576513653,584.507142100499,3056.201243350561,5473.699542572256,6183.798465071331,1324.0202090322634,11452.59934215418,3862.940654476007,37266.683398098445,8557.573848083499,963.6402111532309
2012-06-14,12881.004683582845,583.3089631968953,3022.3984986315013,5483.802356460409,6146.917403887532,1314.8804132733642,11520.104437914755,3857.7330608447573,37144.90893595312,8531.402101877997,966.2204332974197
2012-06-15,13161.997775410753,586.330134266674,3049.8387519781495,5467.102239897032,6164.559738556549,1329.1899825479488,11495.799652229938,3811.099465067689,37440.67652476533,8608.427979726295,967.7395585585842
2012-06-16,13161.997775410753,586.330134266674,3049.8387519781495,5467.102239897032,6164.559738556549,1329.1899825479488,11495.799652229938,3811.099465067689,37440.67652476533,8608.427979726295,967.7395585585842
2012-06-17,13161.997775410753,586.330134266674,3049.8387519781495,5467.102239897032,6164.559738556549,1329.1899825479488,11495.799652229938,3811.099465067689,37440.67652476533,8608.427979726295,967.7395585585842
2012-06-18,13530.003772640328,588.9757433287078,3120.8197915757714,5478.797929777375,6304.771457986348,1342.4196854832835,11490.397895905564,3860.094716070783,37743.026155181855,8723.553976649146,964.0797312924923
2012-06-19,13047.998117162651,583.4349715413571,3064.200604010099,5491.10066589445,6254.7721789031475,1344.830147937369,11632.99807105372,3859.06420836049,38060.83196833669,8692.822811699514,961.2898726888529
2012-06-20,13436.99496280007,599.4262813395417,3126.6392980345586,5586.297481943292,6364.0611617852355,1358.040322173502,11778.003963244475,3887.501724155269,38689.67316007806,8739.095730785222,963.5101285055013
2012-06-21,13654.002758405597,593.626301898648,3111.029564291928,5622.299371225936,6357.248900897834,1355.4299645629085,11698.594671211877,3943.5554742433483,38974.07654017531,8794.026824020704,977.8604786589422
